url,name,description,dynasty
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2550,黄色絁,"时代　　明永乐
数量　  1片
质地　  丝
色泽　　黄
尺寸(厘米)　　长：100  宽：51
形状内容描述　　该织物残片为一黄色絁片。絁，是一种重平结构的平纹类素织物，运用交梭工艺，且织物较厚重。絁之名在唐代开始较多的出现。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2561,花卉纹妆花罗残片,"时代　　明永乐
数量　  1片
质地　  丝
色泽　　棕
尺寸(厘米)　　长：13  宽：10
形状内容描述　　该织物为一花卉纹妆花罗残片。妆花是对于挖梭工艺的别称，通过运用通经断纬的技术来起花。可根据地部组织的不同称之为妆花纱、妆花罗、妆花绢等。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2549,素缎面背袋,"时代　　明永乐
数量    1只
质地    丝
色泽　　黄
尺寸(厘米)　　　 长：41  宽：33
形状内容描　　述该织物残片为素缎织物。素缎，即不提花的缎织物，关于它的起源一般认为是宋末元初。这些残片其原件为素缎面背袋。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2547,素缎褥,"时代　　明永乐
数量　  3块
质地　  丝
色泽　　黄
形状内容描述　　该织物残片为素缎织物。素缎，即不提花的缎织物，关于它的起源一般认为是宋末元初。这些残片推断其原件为素缎褥。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2546,水波杂宝飞雁纹缎残片,"时代　　明永乐
数量　　1片
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：55  宽：29
形状内容描述　　此件织物较为完整，为明代较为常见的暗花缎织物，使用正反缎组织织成，图案为水波地上缀以杂宝纹样。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2548,龟背万字纹花绢长袖夹衣残片,"时代　　明永乐
数量　  6片
质地　  丝
色泽　　黄
形状内容描述　　该织物残片为龟背万字纹花绢残片。花绢，属于花名织物，它是将一种地组织与一种彩绒纬丝进行纬向插合，形成的效果就是一组地经与一组地纬及一组花纬织成的重纬织物。这些残片推断其原件纬长袖夹衣。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2545,云纹缎裙残片,"时代　　明永乐
数量　　3片
质地　  丝
色泽　　黄
形状内容描述　　该织物为一暗花缎残片，其纹样为云纹。暗花缎，是指织物表面上以正反缎纹互为花地组织的单层提花织物。该残片原件为云纹缎裙。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2551,缠枝牡丹纹缎裙残片,"时代　　明永乐
数量    10片
质地    丝
形状内容描述　　这十块残片，面料为暗花缎，其上纹样为缠枝牡丹纹。花卉纹一直是流行的织物纹样，亦有吉祥寓意。推断这些残片原件为一女裙。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2554,万字纹缎方巾,"时代　　明永乐
数量　  1块
质地    丝
尺寸(厘米)　　长：60cm  宽：62cm
形状内容描述　　该方巾，面料采用黄色素缎，左右两边织有万字纹。卍字原是佛教中的一种吉祥符合，宋代后，由于曲水琐纹的大量出现，卍字作为一种装饰图案的地纹被大量采用。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2544,杂宝缠枝花卉纹缎袍残片,"时代　　明永乐
数量　  7片
质地　  丝
形状内容描述　　这七块残片，面料为暗花缎，其上纹样为杂宝缠枝花卉纹。宋辽时期织物上就已出现杂宝纹。所谓杂宝，即各种带有一定含义的宝物，这种含义来源于民间传说和宗教习惯。推断这些残片原件为一袍服。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2541,绿色花卉双鱼纹缎经书,"时代　　清代
数量　　1本
质地　  丝
色泽　　绿色
尺寸(厘米)　　长：34.2   宽：12
形状内容描述　　该经皮子，采用绿色花卉鱼纹缎为面料，经纬异色。经皮子上贴一黄色签条，上书""慈悲道场忏法卷第三""。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2543,红色花卉纹闪缎经皮子,"时代　　清代
数量　  1本
质地　  丝
色泽　　红色
尺寸(厘米)　　长：34.2   宽：12
形状内容描述　　该经皮子，采用红色花卉纹闪缎为面料。闪缎，流行于明清时期，这是一种经纬丝线异色的单层提花缎织物。一般的组织是经面缎为地，纬面缎或纬面斜纹起花，这样在以经线色彩为主的经面色彩中往往会有纬线间丝点闪烁不定，故称闪缎或闪色。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2538,木红色花卉纹缎经皮子,"时代　　清代
数量　  1本
质地　  丝
色泽　　木红色
尺寸(厘米)　　长：34.5   宽：12
形状内容描述　　该经书的经皮子，采用木红色花卉纹缎为面料，经纬异色。经皮子上贴一黄色签条，上书""慈悲道场忏法卷第九""。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2542,绿色缠枝花纹罗经皮子,"时代　　明代
数量　  1片
质地　  丝
色泽　　绿色
尺寸(厘米)　　长：37   宽：13
形状内容描述　　该经皮子，采用绿色缠枝花纹罗为面料。缠枝花纹，在明清时候是表现吉祥如意的素材。缠枝花是相对折枝变化较大的花卉纹样。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2539,绿色曲水花卉纹织金缎经皮子,"时代　　明代
数量　　1片
质地　  丝
色泽　　绿色
尺寸(厘米)　　长：37   宽：13
形状内容描述　　该经皮子，采用绿色曲水花卉纹织金缎为面料。织金缎在明清时期应用广泛。曲水纹在《营造法式》中有提到，它是直线正交构成的几何纹样。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2540,绿色杂宝云纹织金缎经皮子,"时代　　明代
数量　  1片
质地　  丝
色泽　　绿色
尺寸(厘米)　　长：37   宽：12.8
形状内容描述　　该经皮子，采用绿色杂宝云纹织金缎为面料。织金缎在明清时期应用广泛。杂宝，即各种带有一定含义的宝物，这种含义来源于民间传说和宗教习惯。这里的云纹是典型的明代四合如意云纹。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2537,蓝色杂宝花罗经皮子,"时代　　明代
数量　  1片
质地　  丝
色泽　　蓝色
尺寸(厘米)　　长：37   宽：13
形状内容描述   　　该经皮子，采用蓝色杂宝花罗为面料。所谓杂宝，即各种带有一定含义的宝物，这种含义来源于民间传说和宗教习惯。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2533,蓝色杂宝云鹊纹花罗经皮子,"时代　　明代
数量　　1片
质地　  丝
色泽　　蓝色
尺寸(厘米)　　长：36.8   宽：13
形状内容描述　　该经皮子，采用蓝色杂宝云鹊纹花罗为面料。所谓杂宝，即各种带有一定含义的宝物，这种含义来源于民间传说和宗教习惯。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2531,丈青色杂宝花纹罗经皮子,"时代　　明代
数量　  1片
质地　  丝
色泽　　丈青色
尺寸(厘米)　　长：36.9   宽：12.9
形状内容描述　　此件织物原用作佛经的封面，以丈青色花罗制成，其上以黄色纹纬起花，主体图案为花卉纹样，并在空白处点缀有杂宝纹样。经皮子中间贴有黄色签条，上题""佛说长阿含经卷第八""。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2535,深蓝地杂宝纹花罗经皮子,"时代　　明代
数量　  1片
质地　  丝
色泽　　深蓝色
尺寸(厘米)　　长：36.8   宽：12.9
形状内容描述　　此件织物原用作佛经的封面，以深蓝色花罗制成，其上以铁红色纹纬起花，织物主体图案为檀板、银锭等杂宝纹样。经皮子中间贴有黄色签条，上题""大般若波罗蜜多经卷第五百四十四""。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2530,明黄四合云纹罗经皮子,"时代　　明代
数量　  1片
质地　  丝
色泽　　明黄色
尺寸(厘米)　　长：37   宽：13
形状内容描述　　此件织物原用作佛经的封面，以明黄色花罗制成，其图案为明代典型的四合如意云纹样。经皮子中间贴有黄色签条，上题""根本萨婆多部律摄卷第十二""。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2555,彩条纹绸经皮子,"时代　　明代
数量　  1片
质地　  丝
尺寸(厘米)　　长：36.8   宽：13
形状内容描述　　此件织物原用作佛经的封面，以彩条纹绸制成，其基础组织为平纹，织物在织造时采用色经排列，使织物表面显现出彩条效果。经皮子中间贴有黄色签条，上题""增壹阿含经卷第七""。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2529,明黄折枝花卉云龙妆花缎经皮子,"时代　　清代
数量　  1片
质地　  丝
色泽　　明黄色
尺寸(厘米)　　长：33.6   宽：12
形状内容描述　　此件织物原用作佛经的封面，以明黄色妆花缎制成，其地组织为缎纹组织，其上用妆花的工艺织出团龙、折枝花卉及四合如意云纹样，经皮子中间贴有黄色签条，上题""药师三昧行法""。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2532,绿色缠枝莲织金锦经皮子,"时代　　明代
数量　  1片
质地　  丝
色泽　　绿色
尺寸(厘米)　　长：36.8   宽：13
形状内容描述　　此件织物原用作佛经的封面，以绿色织金锦制成，图案为缠枝莲花纹样，中间贴有黄色签条，但上书内容现已看不清楚了。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2534,蓝色缠枝莲龙纹织金缎经皮子,"时代　　明代
数量　  1片
质地　  丝
色泽　　蓝色
尺寸(厘米)　　长：36.8   宽：13
形状内容描述　　此件织物原用作佛经的封面，以蓝色织金缎制成，其主体为团龙纹样，四周装饰有莲花纹样，经皮子周围有破损。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2528,绿色万字花卉纹织锦缎经皮子,"时代　　明代
数量　  1片
质地　  丝
色泽　　绿色
尺寸(厘米)　　长：36.8   宽：13
形状内容描述　　此件织物原用作佛经的封面，以绿色织锦制成，图案为花卉纹样，以万字纹样做地，中间贴有黄色签条，但上书内容现已看不清楚了。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2527,蓝云缎地龙纹料,"时代　　明代
数量　  1件
质地　  丝
色泽　　蓝色
尺寸(厘米)　　长：236   宽：206
形状内容描述　　此面料为蓝色四合如意云纹地上织黄色云蟒（四爪）纹（236×206cm），纹样不完整，为整体纹样的一半。整个纹样应为柿蒂窠纹内两条蟒成喜相逢状，边饰为海水江崖。蟒的腹部有彩条纹，为典型的明代风格。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2526,时灰色杂宝云纹花纱经皮子,"时代　　明代
数量　  1片
质地　  丝
色泽　　时灰色
尺寸(厘米)     长：36.2   宽：12.8
形状内容描述　　此件织物原用作佛经的封面，以时灰色杂宝云纹绢制成，经线一组，时灰色；纬线两组，地纬为时灰色，纹纬为黄色，地纬：纹纬为2:1。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2536,,,Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2520,黄色绢,"时代　　明代
数量　　1件
质地　  丝
色泽　　黄
尺寸(厘米)　　长：56.5  宽：43
形状内容描述　　该织物为一块稍有残破的黄色绢。即组织为最简单的1/1平纹。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2521,褐色回纹绫残片,"时代　　明
数量　　一件
质地　　丝
色泽　　褐色
尺寸(厘米)　　长：75  宽:35
形状内容描述　　该残片为褐色暗花绫，纹样为几何纹之回纹。二二错排。推断应为袍服一角。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2519,深褐素面缎手帕,"时代　　明
数量　　一件
质地　  丝
色泽　　褐色
尺寸(厘米)　　长：45     宽: 45
形状内容描述　　该织物为一块方形手帕。面料采用深褐色素面缎。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2518,弘治五年缎地文书,"时代　　明
数量　　一件
质地　  丝
尺寸(厘米)　　长：30.5   宽:24
形状内容描述　　该织物为一文书，缎地，年代为弘治五年。早期很长一段时间丝织物被用来作为帛书帛画。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2525,缠枝牡丹暗花缎棺垫,"时代　　明
数量　　一件
质地　  丝
尺寸(厘米)　　长：185.5   宽:54.5
形状内容描述　　该织物为一块长方形棺垫。面料为暗花缎，纹样为缠枝牡丹纹。暗花缎即以正反缎纹互为花地组织的单层提花织物，自从元代开始出现后，在明清时期快速流行开。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2515,卍字如意云纹绸,"时代　　明
数量　　一件
质地　   丝
尺寸(厘米)　　长：156   宽:70
形状内容描述　　该织物残片为一卍字如意云纹绸。卍字，原是佛教中的一种吉祥符号。到后来发展成为卍字不断头，意为绵绵不绝。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2516,四合如意纹绫,"时代　　明
数量　　一件
质地　　丝
尺寸(厘米)　　长：88   宽:46
形状内容描述　　该织物残片为一四合如意纹绫。四合如意云纹在明代应用特别广泛。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2517,曲水牡丹花纹绫,"时代　　明
数量　　一顶
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：350   宽:28.1
形状内容描述　　此件织物为暗花绫织物，其基础为1/3与3/1斜纹互为花地，图案采用工字纹的曲水作地，其上是写实的折枝牡丹花卉纹样，与南宋的风格十分接近。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2523,素缎,"时代　　明
数量　　一块
质地    丝
尺寸(厘米)　　长：73    宽：28
形状内容描述　　该织物残片为一素缎。素缎是指不提花的缎织物。五枚缎起源最早。南宋《宫词》中说""要趁亲蚕织五丝""，指的就是五枚缎。五枚素缎的实物在元末才有发现，明清时期得到快速发展。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2522,蓝地缠枝八吉祥织金缎,"时代　　明万历
数量　　1块
质地　  丝
色泽　　蓝色
尺寸(厘米)　　长：35.5  宽：14
形状内容描述　　此为零料，深蓝地上有完整缠枝八吉祥纹样，织物有一组经线，深蓝色，两组纬线，分别为深蓝色丝线及金线，是典型的地结类织金织物，其地组织采用了缎组织。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2524,四合如意纹绫,"时代　　明
数量　　一件
质地　  丝
尺寸(厘米)　　长：88   宽:46
形状内容描述　　该织物残片为一四合如意纹绫。四合如意云纹在明代应用特别广泛。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2514,佛经封面,"年代：明（1368-1644A.D.）
经向（L）：36.8cm
纬向（W）：13cm
简介：佛经封面俗称“经皮子”，用作经书的封面和封底，一般封面中间贴有黄色签条，写明佛经的名称和卷册。此三件织物分别为绿色杂宝花卉纹织金缎、红色莲花回纹织金缎和蓝色缠枝莲花纹织金缎。织金织物在明代应用广泛，尤其用在经面上更是如此。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1906,四合如意云纹实地纱窄袖袍,"尺寸：长：120  通袖长:187 （厘米）
时代：明代
质地：丝
描述：
此件袍服右衽，斜襟，立领，长袖，袖口较窄，腋下处又系带，衣身使用实地纱作主要面料，图案为四合如意云纹样。原有多处破损，现已做过修复。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1911,万字花卉纹绸裙,"明代（1368-1644年）
裙长73.5cm 腰宽36cm
这是一条整体围合的裙，用了6幅面料，每3幅一拼合，共二片，在裙门交叉重叠缝合，在裙门两侧各打4个褶折。裙身面料为1/1平纹地起3/1右斜纹花的暗花绸。此裙图案不是满地花，而是由上向下二横道折枝花卉纹样，一道中间为“卐”字纹，四周饰以折枝牡丹花和小昆虫，并且，“卐”字里面也填有小花。另一道以盘长纹为中心，周边饰以折枝山茶花。二道图案之间相距34cm。从该裙的款式和图案可以看出，明代人追求大气、简洁、质朴的审美风尚。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1905,曲水如意云纹罗裙,"明代（1368-1644）
裙长83cm 腰宽40cm
该裙为折褶裙，前后裙门地两侧打对称的折裥，裙身正中由二片交叠成大褶，裙腰相连并和裙身缝缀在一起，两端钉有布袢，可以认为是马面裙的雏形。裙腰面料为褐色1/1平纹绢。裙身面料组织结构为1:1绞纱地上起1/1平纹花。纹样为曲水如意云纹，以曲水为骨架，中心填如意云纹。图案径向循环为12cm，纬向循环为9cm。曲水纹自宋元就比较流行，与如意云纹组合，寓意绵绵不断、如意永久。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1907,明褐绢袍,"时代　　明
数量    1件
质地    丝
色泽　　褐
形状内容描述　　该件为一衣袍的残片，残破非常严重，但其腰部尚留重要的信息，从中能看出这是一件有腰褶的袍，褶处的宽度为3.2cm，每褶0.2cm。袍的面料为1/1平纹绢，黄色，衬里为蓝色绢。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1903,浅褐云纹纱内衣残片,"时代　　明
数量　　一件
质地　  丝
色泽　　褐色
尺寸(厘米)　　长：67    宽:30
形状内容描述　　该残片呈浅褐色，清晰可见云纹。面料质地为纱，轻薄。推断原件为内衣。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1902,素面褐罗金丝刺绣裙,"时代　　明
数量　　一件
质地　  丝
色泽　　浅褐色
尺寸(厘米)　　长：72   宽:142.5
形状内容描述　　该织物已相当残破，但金丝花卉纹刺绣清晰可见。推断其原件为素面褐罗裙一部分。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1910,绢裤残片,"时代　　明
数量　　一件
质地　　丝
色泽　　黄褐色
尺寸(厘米)　　长：75   宽:96
形状内容描述　　该残片为一绢料，即最简单的平纹织物。推测它的原件属于绢裤一部分。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1904,四合云纹绮寿衣,"时代　　明
数量　　一块
质地    丝
形状内容描述　　该织物已经相当残破，其面料采用四合云纹绮。推断其原件为寿衣一部分。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1900,明代曲水如意云纹暗花缎曳撒袍,"时代　　明
数量　　1件
质地　  丝
色泽　　褐
尺寸(厘米)　　长：108 宽：49       通袖长：214
形状内容描述　　曳撒袍款式为交领右衽，双袖平直，最大特点是腰部以下作襞积（打褶），下裳呈裙状。其形式受元代蒙古辫线袄影响，是明代早期君臣外出乘马时所穿。此袍以暗花缎为面料，曲水如意云纹为纹样，整件服装较完整。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1908,绢袜+裹脚纱,"时代　　明永乐
数量　  1只/1块
质地　  丝
色泽　　黄
形状内容描述　　此套绢袜与裹脚纱出土于明墓，为明永乐年间的妇女所服用。裹纱为长条形，缠于足上，为以绞纱组织织成的素纱织物。袜则以平纹素绢制成。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1898,绢面绵袜,"时代　　明永乐
数量　  1双
质地　  丝
尺寸(厘米)　　长：22.5cm  底长：   高:15.5cm
形状内容描　　述该袜，一对，绢料为面，内衬绵。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1897,辑线绣如意纹缎鞋,"时代　　明永乐
数量　  1双
质地　  丝
色泽　　黄
尺寸(厘米)　　长：23  底长：16   高:5    底宽:2.5
形状内容描述　　该鞋，面料采用如意纹暗花缎，其上缉线绣。缉线绣，是京绣的一个品种，它要由特别的绣线来做，一般用有颜色的多股线，或者用马鬃、细铜丝作线芯，外面再一圈一圈绕上别的丝线。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1899,刺绣牡丹花纹缎鞋,"时代　　明永乐
数量　  1只
质地　  丝
色泽　　黄
尺寸(厘米)　　长：24.5  底长：   高:5
形状内容描述　　该鞋，面料采用素缎。素缎，即不提花的缎织物。关于它的起源，一般认为是宋末元初。缎地上刺绣牡丹花纹。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1894,钉金绣牡丹花纹缎鞋,"时代　　明永乐
数量　  1双
质地　  丝
色泽　　黄色
形状内容描述　　该件绣鞋共两只，以五枚素缎做地，鞋背上用钉金线绣出牡丹花卉纹样。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1896,素纱裙,"时代　　明永乐
数量　　1条
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：97.5   腰宽：65         下摆宽:180
形状内容描述　　裙子为百褶，前片和后片的中间开衩并留有大于其他褶一倍的一大褶，形似清代的马面裙，裙的面料为1/1平纹的绢织物。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1901,卍字田格纹绮长袖夹衣,"时代　　明永乐
数量　  1件
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：61     通袖长: 198
形状内容描述　　衣服对襟、直领，袖缘用绢贴边，以用1/1平纹地上起卍字田格纹花的织物制成。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1892,绣花卉纹缘素罗短袖夹衣,"时代　　明永乐
数量　  1件
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：61         胸围:78          通袖长: 120  下摆宽:91
形状内容描述　　衣服对襟、直领，领缘贴有刺绣花卉纹花边，门襟处有两根系带，两边腋下开衩，用1/1平纹绢制成。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1890,黄色素罗绣花方补交领袍,"时代　　明代
数量　　1件
质地　  丝
色泽　黄色
尺寸(厘米)　　长：126        通袖长:210
形状内容描述　　该袍服，比较残破，但还能辨认为一交领袍。主体面料采用黄色素罗，袍服前胸有一块方补。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1891,黄色缠枝花卉暗花缎绵裤,"时代　　明代
数量　  1件
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：90      腰宽: 60
形状内容描述　　此绵裤，裤腿肥阔，面料为黄色缠枝花卉暗花缎。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1888,黄色素绢甲子,"时代　　明代
数量　  1件
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：119       通袖长: 47
形状内容描述　　该织物为一甲子，对襟、无袖。面料为黄色素绢。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1893,卍字如意云纹绸袍,"时代　　明代
数量　  1件
质地　  丝
色泽　　黄褐色
尺寸(厘米)　　长：127       通袖长:186
形状内容描述　　该绸袍破损较厉害，甚至连其基本款式都难分辩。其面料为※字如意云纹绸。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1909,褐色曲水云纹交领袍,"时代　　明代
数量　  1件
质地　  丝
色泽　　褐色
尺寸(厘米)　　长：120        通袖长:230
形状内容描述　　此件衣服正身及袖子等有多处破裂，右衽、斜襟、窄袖、宽下摆。整件衣服以同向暗花绫制成，其地组织为2/1左斜纹，花组织为1/5左斜纹，主体图案为曲水纹地四合如意云纹，里子使用黄色素绢制成。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1887,四合如意云纹实地纱窄袖袍,"时代　　明代
数量　  1件
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：120       通袖长:187
形状内容描述　　此件袍服右衽，斜襟，立领，长袖，袖口较窄，腋下处又系带，衣身使用实地纱作主要面料，图案为四合如意云纹样。原有多处破损，现已做过修复。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1889,浅褐纱裙,"时代　　明
数量　　一件
质地　　丝
色泽　　浅褐色
尺寸(厘米)    长：65   腰宽:44
形状内容描述　　此裙无衬，有前后两片，两片之间有部分相重叠，两侧打褶，裙腰已失，裙料为素纱织物，以二经绞纱组织织成。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1886,浅褐缠枝牡丹纹缎上衣,"时代　　明
数量　　一件
质地　  丝
色泽　　褐色
尺寸(厘米)　　长：63       通袖长: 194
形状内容描述　　该上衣右衽交领短身。面料为浅褐色缠枝牡丹纹缎。明代的花卉纹样是表现吉祥如意的主要素材。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1885,素面波纹夹衣,"时代　　明
数量　　一件
质地　　丝
色泽　　浅褐色
尺寸(厘米)　　长：60      通袖长: 162
形状内容描述　　该件夹衣为出土品，有多处破损，右衽、交领、衣身较短，夹棉，使用黄褐色素绢做衬里。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1883,绢裙,"时代　　明
数量　　一件
质地　  丝
色泽　　黄褐色
尺寸(厘米)　　长：86   腰宽:61
形状内容描述　　该裙以绢为面料，其基础组织为1/1平纹，腰部以下有打褶。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1895,曲水纹绸长衫,"时代　　明
数量　  1件
质地　  丝
色泽　　深棕色
尺寸(厘米)　　长：113     　   通袖长:238
形状内容描述　　此衣现已呈深棕色，右衽、交领、无衬里、窄袖宽摆，衣服主题面料采用曲水纹绸织物制成，其基础组织为平纹地上起1/3右斜纹花，领部则以黄色平纹绢制成。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1884,黄色绢衫,"时代　　明
数量　　1件
质地　   丝
尺寸(厘米)　　长：113        通袖长:200
形状内容描述　　此衣右衽、交领、无衬里、两边开衩，衣服采用黄色平纹绢织物制成，腋下有以同种面料制成的系带。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1877,曲水牡丹纹绫长裤,"时代　　明
数量　  1件
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：91       腰宽: 60
形状内容描述　　此条裤子已做过修复，大裆，裤子的主要面料为暗花绫，其基础组织采用3/1右斜纹为地，其上以1/3右斜纹组织起花，主题图案为曲水卍字纹地上点缀以折枝牡丹花纹样，裤腰采用平纹绢织物制成。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1876,曲水如意云绸夹裙,"时代　　明
数量　　1件
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：96   高: 55  胸
形状内容描述　　此件裙子已做过修复，共两片，裙腰已不存，裙摆打有褶，前后片均有部分交叠，有后世马面裙的雏形，裙子采用暗花绫织物制成，其基础组织为2/1左斜纹地上起1/5左斜纹花，主题图案曲水如意云纹。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1882,绢衫,"时代　　明
数量　　件
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：118         通袖长:216
形状内容描述　　此衣右衽、交领、无衬里、两边开衩、袖口略有弧形，衣服采用黄色平纹绢织物制成，腋下有以同种面料制成的系带。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1874,染缬缎帽,"时代　　明
数量　  1顶
质地　  丝
色泽　　蓝黄色
尺寸(厘米)　　长：   高:19
形状内容描述　　此顶帽子现无衬里及夹绵，帽子以一整片五枚素缎织物制成，顶部打有五个褶襉，帽上有多处蓝色斑痕，可能使用了染缬技术。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1879,云纹缎鞋,"时代　　明
数量　  1双
质地　  丝
色泽　　黄色
形状内容描述　　此鞋共有两只，其中一只底已缺失，另一只底破损情况严重。鞋以四合如意暗花缎做面，其基础组织为五枚经缎地上起五枚纬缎花，鞋头和后跟处则以同样的面料以贴绣工艺做出云头纹样。鞋以白色棉布做衬，鞋底使用白色棉布，内衬麻布，白色棉线纳底，鞋底还衬有较厚的一层棕色长纤维物体。",Ming
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=1873,缠枝花卉纹缎袜套,"时代　　明
数量　  1双
质地　  丝
色泽　　黄色
形状内容描述　　此件袜套共有一对，呈直筒形，其基础组织为五枚经缎地上起五枚纬缎花，其主题纹样为折枝牡丹花及蝴蝶图案。",Ming
